2026-05-07 21:25:43 | DocProcessingActor | INFO | doc_actor.py:59 | [otran_aliang_final_config_tiktoken:DocProcessingActor] DocProcessingActor initialized
2026-05-07 22:10:22 | QueryProcessingActor-2 | INFO | query_actor.py:260 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-2] Recreated retriever with search_type=similarity
2026-05-07 22:10:22 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-07 22:10:24 | QueryProcessingActor-2 | INFO | query_actor.py:277 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-2] Recreated RAG spec with retrieval mode
2026-05-07 22:12:40 | QueryProcessingActor-3 | INFO | query_actor.py:169 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-3] Reusing existing inference engine (config hash: 47eb85ee)
2026-05-07 22:12:40 | QueryProcessingActor-3 | INFO | query_actor.py:198 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-3] Recreated embedding function: OpenAIEmbeddings
2026-05-07 22:12:40 | QueryProcessingActor-3 | INFO | query_actor.py:211 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-3] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-07 22:12:40 | QueryProcessingActor-3 | INFO | query_actor.py:215 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-3] Deserializing FAISS index for this actor...
2026-05-07 22:12:40 | QueryProcessingActor-3 | INFO | query_actor.py:230 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-3] Created independent FAISS vector store for this actor
2026-05-07 22:12:40 | QueryProcessingActor-3 | INFO | query_actor.py:260 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-3] Recreated retriever with search_type=similarity
2026-05-07 22:12:40 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-07 22:12:43 | QueryProcessingActor-3 | INFO | query_actor.py:277 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-3] Recreated RAG spec with retrieval mode
2026-05-07 22:13:52 | QueryProcessingActor-2 | INFO | query_actor.py:169 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-2] Reusing existing inference engine (config hash: 47eb85ee)
2026-05-07 22:13:52 | QueryProcessingActor-2 | INFO | query_actor.py:198 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-2] Recreated embedding function: OpenAIEmbeddings
2026-05-07 22:13:52 | QueryProcessingActor-2 | INFO | query_actor.py:211 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-2] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-07 22:13:52 | QueryProcessingActor-2 | INFO | query_actor.py:215 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-2] Deserializing FAISS index for this actor...
2026-05-07 22:13:52 | QueryProcessingActor-2 | INFO | query_actor.py:230 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-2] Created independent FAISS vector store for this actor
2026-05-07 22:13:52 | QueryProcessingActor-2 | INFO | query_actor.py:260 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-2] Recreated retriever with search_type=similarity
2026-05-07 22:13:52 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-07 22:13:54 | QueryProcessingActor-2 | INFO | query_actor.py:277 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-2] Recreated RAG spec with retrieval mode
2026-05-07 22:16:25 | QueryProcessingActor-1 | INFO | query_actor.py:169 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-1] Reusing existing inference engine (config hash: 47eb85ee)
2026-05-07 22:16:25 | QueryProcessingActor-1 | INFO | query_actor.py:198 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-1] Recreated embedding function: OpenAIEmbeddings
2026-05-07 22:16:25 | QueryProcessingActor-1 | INFO | query_actor.py:211 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-1] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-07 22:16:25 | QueryProcessingActor-1 | INFO | query_actor.py:215 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-1] Deserializing FAISS index for this actor...
2026-05-07 22:16:25 | QueryProcessingActor-1 | INFO | query_actor.py:230 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-1] Created independent FAISS vector store for this actor
2026-05-07 22:16:25 | QueryProcessingActor-1 | INFO | query_actor.py:260 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-1] Recreated retriever with search_type=similarity
2026-05-07 22:16:25 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-07 22:16:27 | QueryProcessingActor-1 | INFO | query_actor.py:277 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-1] Recreated RAG spec with retrieval mode
2026-05-07 22:16:28 | QueryProcessingActor-0 | INFO | query_actor.py:169 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-0] Reusing existing inference engine (config hash: 47eb85ee)
2026-05-07 22:16:28 | QueryProcessingActor-0 | INFO | query_actor.py:198 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-0] Recreated embedding function: OpenAIEmbeddings
2026-05-07 22:16:28 | QueryProcessingActor-0 | INFO | query_actor.py:211 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-07 22:16:28 | QueryProcessingActor-0 | INFO | query_actor.py:215 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-05-07 22:16:28 | QueryProcessingActor-0 | INFO | query_actor.py:230 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-0] Created independent FAISS vector store for this actor
2026-05-07 22:16:28 | QueryProcessingActor-0 | INFO | query_actor.py:260 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-0] Recreated retriever with search_type=similarity
2026-05-07 22:16:28 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-07 22:16:30 | QueryProcessingActor-0 | INFO | query_actor.py:277 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-0] Recreated RAG spec with retrieval mode
2026-05-07 22:16:52 | QueryProcessingActor-3 | INFO | query_actor.py:169 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-3] Reusing existing inference engine (config hash: 47eb85ee)
2026-05-07 22:16:52 | QueryProcessingActor-3 | INFO | query_actor.py:198 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-3] Recreated embedding function: OpenAIEmbeddings
2026-05-07 22:16:52 | QueryProcessingActor-3 | INFO | query_actor.py:211 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-3] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-07 22:16:52 | QueryProcessingActor-3 | INFO | query_actor.py:215 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-3] Deserializing FAISS index for this actor...
2026-05-07 22:16:52 | QueryProcessingActor-3 | INFO | query_actor.py:230 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-3] Created independent FAISS vector store for this actor
2026-05-07 22:16:52 | QueryProcessingActor-3 | INFO | query_actor.py:260 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-3] Recreated retriever with search_type=similarity
2026-05-07 22:16:52 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-07 22:16:57 | QueryProcessingActor-3 | INFO | query_actor.py:277 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-3] Recreated RAG spec with retrieval mode
2026-05-07 22:18:05 | QueryProcessingActor-2 | INFO | query_actor.py:169 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-2] Reusing existing inference engine (config hash: 47eb85ee)
2026-05-07 22:18:05 | QueryProcessingActor-2 | INFO | query_actor.py:198 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-2] Recreated embedding function: OpenAIEmbeddings
2026-05-07 22:18:05 | QueryProcessingActor-2 | INFO | query_actor.py:211 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-2] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-07 22:18:05 | QueryProcessingActor-2 | INFO | query_actor.py:215 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-2] Deserializing FAISS index for this actor...
2026-05-07 22:18:05 | QueryProcessingActor-2 | INFO | query_actor.py:230 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-2] Created independent FAISS vector store for this actor
2026-05-07 22:18:05 | QueryProcessingActor-2 | INFO | query_actor.py:260 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-2] Recreated retriever with search_type=similarity
2026-05-07 22:18:06 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-07 22:18:08 | QueryProcessingActor-2 | INFO | query_actor.py:277 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-2] Recreated RAG spec with retrieval mode
2026-05-07 22:30:52 | QueryProcessingActor-1 | INFO | query_actor.py:169 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-1] Reusing existing inference engine (config hash: 47eb85ee)
2026-05-07 22:30:52 | QueryProcessingActor-1 | INFO | query_actor.py:198 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-1] Recreated embedding function: OpenAIEmbeddings
2026-05-07 22:30:52 | QueryProcessingActor-1 | INFO | query_actor.py:211 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-1] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-07 22:30:52 | QueryProcessingActor-1 | INFO | query_actor.py:215 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-1] Deserializing FAISS index for this actor...
2026-05-07 22:30:52 | QueryProcessingActor-1 | INFO | query_actor.py:230 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-1] Created independent FAISS vector store for this actor
2026-05-07 22:30:52 | QueryProcessingActor-1 | INFO | query_actor.py:260 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-1] Recreated retriever with search_type=similarity
2026-05-07 22:30:52 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-07 22:30:55 | QueryProcessingActor-1 | INFO | query_actor.py:277 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-1] Recreated RAG spec with retrieval mode
2026-05-07 22:30:56 | QueryProcessingActor-1 | ERROR | query_actor.py:398 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-1] Error processing batch in QueryProcessingActor: BadRequestError: Error code: 400 - {'error': {'message': 'Budget has been exceeded! Current cost: 25.76097890999996, Max budget: 25.0', 'type': 'budget_exceeded', 'param': None, 'code': '400'}}
Traceback (most recent call last):
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/rapidfireai/evals/actors/query_actor.py", line 366, in process_batch
    batch_data = preprocess_fn(batch_data, self.rag_spec, self.prompt_manager)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/tmp/ipykernel_39884/4169674845.py", line 12, in openai_sample_preprocess_fn
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/mlflow/tracing/fluent.py", line 337, in wrapper
    _WrappingContext(fn, args, kwargs) as wrapping_coro,
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/mlflow/tracing/fluent.py", line 320, in __exit__
    self.coro.throw(exc_value)
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/mlflow/tracing/fluent.py", line 297, in _wrapping_logic
    result = yield  # sync/async function output to be sent here
             ^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/mlflow/tracing/fluent.py", line 339, in wrapper
    return wrapping_coro.send(fn(*args, **kwargs))
                              ^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/rapidfireai/evals/rag/rag_pipeline.py", line 451, in get_context
    batch_docs = self._retrieve_docs(batch_queries=batch_queries)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/mlflow/tracing/fluent.py", line 337, in wrapper
    _WrappingContext(fn, args, kwargs) as wrapping_coro,
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/mlflow/tracing/fluent.py", line 320, in __exit__
    self.coro.throw(exc_value)
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/mlflow/tracing/fluent.py", line 297, in _wrapping_logic
    result = yield  # sync/async function output to be sent here
             ^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/mlflow/tracing/fluent.py", line 339, in wrapper
    return wrapping_coro.send(fn(*args, **kwargs))
                              ^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/rapidfireai/evals/rag/rag_pipeline.py", line 468, in _retrieve_docs
    return self.retriever.batch(batch_queries)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/langchain_core/runnables/base.py", line 915, in batch
    return cast("list[Output]", list(executor.map(invoke, inputs, configs)))
                                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/concurrent/futures/_base.py", line 619, in result_iterator
    yield _result_or_cancel(fs.pop())
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/concurrent/futures/_base.py", line 317, in _result_or_cancel
    return fut.result(timeout)
           ^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/concurrent/futures/_base.py", line 456, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/concurrent/futures/_base.py", line 401, in __get_result
    raise self._exception
  File "/opt/conda/envs/cse234/lib/python3.12/concurrent/futures/thread.py", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/langchain_core/runnables/config.py", line 610, in _wrapped_fn
    return contexts.pop().run(fn, *args)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/langchain_core/runnables/base.py", line 908, in invoke
    return self.invoke(input_, config, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/langchain_core/retrievers.py", line 222, in invoke
    result = self._get_relevant_documents(
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/langchain_core/vectorstores/base.py", line 1045, in _get_relevant_documents
    docs = self.vectorstore.similarity_search(query, **kwargs_)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/langchain_community/vectorstores/faiss.py", line 643, in similarity_search
    docs_and_scores = self.similarity_search_with_score(
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/langchain_community/vectorstores/faiss.py", line 515, in similarity_search_with_score
    embedding = self._embed_query(query)
                ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/langchain_community/vectorstores/faiss.py", line 266, in _embed_query
    return self.embedding_function.embed_query(text)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/langchain_openai/embeddings/base.py", line 801, in embed_query
    return self.embed_documents([text], **kwargs)[0]
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/langchain_openai/embeddings/base.py", line 740, in embed_documents
    response = self.client.create(
               ^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/mlflow/utils/autologging_utils/safety.py", line 484, in safe_patch_function
    patch_function(call_original, *args, **kwargs)
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/mlflow/openai/autolog.py", line 249, in patched_call
    raw_result = original(self, *args, **kwargs)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/mlflow/utils/autologging_utils/safety.py", line 475, in call_original
    return call_original_fn_with_event_logging(_original_fn, og_args, og_kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/mlflow/utils/autologging_utils/safety.py", line 426, in call_original_fn_with_event_logging
    original_fn_result = original_fn(*og_args, **og_kwargs)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/mlflow/utils/autologging_utils/safety.py", line 472, in _original_fn
    original_result = original(*_og_args, **_og_kwargs)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/openai/resources/embeddings.py", line 136, in create
    return self._post(
           ^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/openai/_base_client.py", line 1314, in post
    return cast(ResponseT, self.request(cast_to, opts, stream=stream, stream_cls=stream_cls))
                           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/openai/_base_client.py", line 1087, in request
    raise self._make_status_error_from_response(err.response) from None
openai.BadRequestError: Error code: 400 - {'error': {'message': 'Budget has been exceeded! Current cost: 25.76097890999996, Max budget: 25.0', 'type': 'budget_exceeded', 'param': None, 'code': '400'}}
2026-05-07 22:30:56 | QueryProcessingActor-1 | INFO | query_actor.py:169 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-1] Reusing existing inference engine (config hash: 47eb85ee)
2026-05-07 22:30:56 | QueryProcessingActor-1 | INFO | query_actor.py:198 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-1] Recreated embedding function: OpenAIEmbeddings
2026-05-07 22:30:56 | QueryProcessingActor-1 | INFO | query_actor.py:211 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-1] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-07 22:30:56 | QueryProcessingActor-1 | INFO | query_actor.py:215 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-1] Deserializing FAISS index for this actor...
2026-05-07 22:30:56 | QueryProcessingActor-1 | INFO | query_actor.py:230 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-1] Created independent FAISS vector store for this actor
2026-05-07 22:30:56 | QueryProcessingActor-1 | INFO | query_actor.py:260 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-1] Recreated retriever with search_type=similarity
2026-05-07 22:30:56 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-07 22:30:58 | QueryProcessingActor-1 | INFO | query_actor.py:277 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-1] Recreated RAG spec with retrieval mode
2026-05-07 22:30:59 | QueryProcessingActor-0 | INFO | query_actor.py:169 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-0] Reusing existing inference engine (config hash: 47eb85ee)
2026-05-07 22:30:59 | QueryProcessingActor-0 | INFO | query_actor.py:198 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-0] Recreated embedding function: OpenAIEmbeddings
2026-05-07 22:30:59 | QueryProcessingActor-0 | INFO | query_actor.py:211 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-07 22:30:59 | QueryProcessingActor-0 | INFO | query_actor.py:215 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-05-07 22:30:59 | QueryProcessingActor-0 | INFO | query_actor.py:230 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-0] Created independent FAISS vector store for this actor
2026-05-07 22:30:59 | QueryProcessingActor-0 | INFO | query_actor.py:260 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-0] Recreated retriever with search_type=similarity
2026-05-07 22:30:59 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-07 22:30:59 | QueryProcessingActor-1 | ERROR | query_actor.py:398 | [otran_aliang_final_config_tiktoken:QueryProcessingActor-1] Error processing batch in QueryProcessingActor: BadRequestError: Error code: 400 - {'error': {'message': 'Budget has been exceeded! Current cost: 25.76097890999996, Max budget: 25.0', 'type': 'budget_exceeded', 'param': None, 'code': '400'}}
Traceback (most recent call last):
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/rapidfireai/evals/actors/query_actor.py", line 366, in process_batch
    batch_data = preprocess_fn(batch_data, self.rag_spec, self.prompt_manager)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/tmp/ipykernel_39884/4169674845.py", line 12, in openai_sample_preprocess_fn
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/mlflow/tracing/fluent.py", line 337, in wrapper
    _WrappingContext(fn, args, kwargs) as wrapping_coro,
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/mlflow/tracing/fluent.py", line 320, in __exit__
    self.coro.throw(exc_value)
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/mlflow/tracing/fluent.py", line 297, in _wrapping_logic
    result = yield  # sync/async function output to be sent here
             ^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/mlflow/tracing/fluent.py", line 339, in wrapper
    return wrapping_coro.send(fn(*args, **kwargs))
                              ^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/rapidfireai/evals/rag/rag_pipeline.py", line 451, in get_context
    batch_docs = self._retrieve_docs(batch_queries=batch_queries)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/mlflow/tracing/fluent.py", line 337, in wrapper
    _WrappingContext(fn, args, kwargs) as wrapping_coro,
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/mlflow/tracing/fluent.py", line 320, in __exit__
    self.coro.throw(exc_value)
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/mlflow/tracing/fluent.py", line 297, in _wrapping_logic
    result = yield  # sync/async function output to be sent here
             ^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/mlflow/tracing/fluent.py", line 339, in wrapper
    return wrapping_coro.send(fn(*args, **kwargs))
                              ^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/rapidfireai/evals/rag/rag_pipeline.py", line 468, in _retrieve_docs
    return self.retriever.batch(batch_queries)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/langchain_core/runnables/base.py", line 915, in batch
    return cast("list[Output]", list(executor.map(invoke, inputs, configs)))
                                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/concurrent/futures/_base.py", line 619, in result_iterator
    yield _result_or_cancel(fs.pop())
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/concurrent/futures/_base.py", line 317, in _result_or_cancel
    return fut.result(timeout)
           ^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/concurrent/futures/_base.py", line 456, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/concurrent/futures/_base.py", line 401, in __get_result
    raise self._exception
  File "/opt/conda/envs/cse234/lib/python3.12/concurrent/futures/thread.py", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/langchain_core/runnables/config.py", line 610, in _wrapped_fn
    return contexts.pop().run(fn, *args)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/langchain_core/runnables/base.py", line 908, in invoke
    return self.invoke(input_, config, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/langchain_core/retrievers.py", line 222, in invoke
    result = self._get_relevant_documents(
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/langchain_core/vectorstores/base.py", line 1045, in _get_relevant_documents
    docs = self.vectorstore.similarity_search(query, **kwargs_)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/langchain_community/vectorstores/faiss.py", line 643, in similarity_search
    docs_and_scores = self.similarity_search_with_score(
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/langchain_community/vectorstores/faiss.py", line 515, in similarity_search_with_score
    embedding = self._embed_query(query)
                ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/langchain_community/vectorstores/faiss.py", line 266, in _embed_query
    return self.embedding_function.embed_query(text)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/langchain_openai/embeddings/base.py", line 801, in embed_query
    return self.embed_documents([text], **kwargs)[0]
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/langchain_openai/embeddings/base.py", line 740, in embed_documents
    response = self.client.create(
               ^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/mlflow/utils/autologging_utils/safety.py", line 484, in safe_patch_function
    patch_function(call_original, *args, **kwargs)
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/mlflow/openai/autolog.py", line 249, in patched_call
    raw_result = original(self, *args, **kwargs)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/conda/envs/cse234/lib/python3.12/site-packages/mlflow/utils/autologging_utils/safety.py", line 475, in call_original
    return call_original_fn_with_event_logging(_original_fn, og_args, og_kwargs)
