2026-05-04 14:37:49 | Experiment | INFO | experiment.py:165 | [api-gpt-oss-120b:Experiment] Experiment api-gpt-oss-120b created with Experiment ID: 14 at /home/ayliang/rapidfireai/rapidfire_experiments/api-gpt-oss-120b
2026-05-04 14:55:30 | QueryProcessingActor-0 | INFO | query_actor.py:211 | [api-gpt-oss-120b:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-04 14:55:30 | QueryProcessingActor-0 | INFO | query_actor.py:215 | [api-gpt-oss-120b:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-05-04 14:55:30 | QueryProcessingActor-0 | INFO | query_actor.py:230 | [api-gpt-oss-120b:QueryProcessingActor-0] Created independent FAISS vector store for this actor
2026-05-04 14:55:30 | QueryProcessingActor-0 | INFO | query_actor.py:260 | [api-gpt-oss-120b:QueryProcessingActor-0] Recreated retriever with search_type=similarity
2026-05-04 14:55:30 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-04 14:55:32 | QueryProcessingActor-0 | INFO | query_actor.py:277 | [api-gpt-oss-120b:QueryProcessingActor-0] Recreated RAG spec with retrieval mode
2026-05-04 14:55:34 | Controller | INFO | controller.py:1299 | [api-gpt-oss-120b:Controller] Pipeline 14 completed shard 0 (1 batches, 422.03s)
2026-05-04 14:55:34 | Controller | INFO | controller.py:1422 | [api-gpt-oss-120b:Controller] Scheduling pipeline 10 (Pipeline 10) on actor 1 for shard 1 (1 batches)
2026-05-04 14:55:34 | QueryProcessingActor-1 | INFO | query_actor.py:169 | [api-gpt-oss-120b:QueryProcessingActor-1] Reusing existing inference engine (config hash: c8cd97a9)
2026-05-04 14:55:34 | QueryProcessingActor-1 | INFO | query_actor.py:198 | [api-gpt-oss-120b:QueryProcessingActor-1] Recreated embedding function: OpenAIEmbeddings
2026-05-04 14:55:34 | QueryProcessingActor-1 | INFO | query_actor.py:211 | [api-gpt-oss-120b:QueryProcessingActor-1] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-04 14:55:34 | QueryProcessingActor-1 | INFO | query_actor.py:215 | [api-gpt-oss-120b:QueryProcessingActor-1] Deserializing FAISS index for this actor...
2026-05-04 14:55:34 | QueryProcessingActor-1 | INFO | query_actor.py:230 | [api-gpt-oss-120b:QueryProcessingActor-1] Created independent FAISS vector store for this actor
2026-05-04 14:55:34 | QueryProcessingActor-1 | INFO | query_actor.py:260 | [api-gpt-oss-120b:QueryProcessingActor-1] Recreated retriever with search_type=similarity
2026-05-04 14:55:34 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-04 14:55:36 | QueryProcessingActor-1 | INFO | query_actor.py:277 | [api-gpt-oss-120b:QueryProcessingActor-1] Recreated RAG spec with retrieval mode
2026-05-04 14:58:06 | Controller | INFO | controller.py:1299 | [api-gpt-oss-120b:Controller] Pipeline 9 completed shard 1 (1 batches, 153.46s)
2026-05-04 14:58:06 | Controller | INFO | controller.py:1422 | [api-gpt-oss-120b:Controller] Scheduling pipeline 11 (Pipeline 11) on actor 0 for shard 1 (1 batches)
2026-05-04 14:58:06 | QueryProcessingActor-0 | INFO | query_actor.py:169 | [api-gpt-oss-120b:QueryProcessingActor-0] Reusing existing inference engine (config hash: c8cd97a9)
2026-05-04 14:58:06 | QueryProcessingActor-0 | INFO | query_actor.py:198 | [api-gpt-oss-120b:QueryProcessingActor-0] Recreated embedding function: OpenAIEmbeddings
2026-05-04 14:58:06 | QueryProcessingActor-0 | INFO | query_actor.py:211 | [api-gpt-oss-120b:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-04 14:58:06 | QueryProcessingActor-0 | INFO | query_actor.py:215 | [api-gpt-oss-120b:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-05-04 14:58:06 | QueryProcessingActor-0 | INFO | query_actor.py:230 | [api-gpt-oss-120b:QueryProcessingActor-0] Created independent FAISS vector store for this actor
2026-05-04 14:58:06 | QueryProcessingActor-0 | INFO | query_actor.py:260 | [api-gpt-oss-120b:QueryProcessingActor-0] Recreated retriever with search_type=similarity
2026-05-04 14:58:06 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-04 14:58:08 | QueryProcessingActor-0 | INFO | query_actor.py:277 | [api-gpt-oss-120b:QueryProcessingActor-0] Recreated RAG spec with retrieval mode
2026-05-04 14:58:13 | Controller | INFO | controller.py:1299 | [api-gpt-oss-120b:Controller] Pipeline 10 completed shard 1 (1 batches, 156.58s)
2026-05-04 14:58:13 | Controller | INFO | controller.py:1422 | [api-gpt-oss-120b:Controller] Scheduling pipeline 12 (Pipeline 12) on actor 1 for shard 1 (1 batches)
2026-05-04 14:58:13 | QueryProcessingActor-1 | INFO | query_actor.py:169 | [api-gpt-oss-120b:QueryProcessingActor-1] Reusing existing inference engine (config hash: c8cd97a9)
2026-05-04 14:58:13 | QueryProcessingActor-1 | INFO | query_actor.py:198 | [api-gpt-oss-120b:QueryProcessingActor-1] Recreated embedding function: OpenAIEmbeddings
2026-05-04 14:58:13 | QueryProcessingActor-1 | INFO | query_actor.py:211 | [api-gpt-oss-120b:QueryProcessingActor-1] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-04 14:58:13 | QueryProcessingActor-1 | INFO | query_actor.py:215 | [api-gpt-oss-120b:QueryProcessingActor-1] Deserializing FAISS index for this actor...
2026-05-04 14:58:13 | QueryProcessingActor-1 | INFO | query_actor.py:230 | [api-gpt-oss-120b:QueryProcessingActor-1] Created independent FAISS vector store for this actor
2026-05-04 14:58:13 | QueryProcessingActor-1 | INFO | query_actor.py:260 | [api-gpt-oss-120b:QueryProcessingActor-1] Recreated retriever with search_type=similarity
2026-05-04 14:58:13 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-04 14:58:15 | QueryProcessingActor-1 | INFO | query_actor.py:277 | [api-gpt-oss-120b:QueryProcessingActor-1] Recreated RAG spec with retrieval mode
2026-05-04 15:02:23 | Controller | INFO | controller.py:1299 | [api-gpt-oss-120b:Controller] Pipeline 11 completed shard 1 (1 batches, 254.22s)
2026-05-04 15:02:23 | Controller | INFO | controller.py:1422 | [api-gpt-oss-120b:Controller] Scheduling pipeline 13 (Pipeline 13) on actor 0 for shard 1 (1 batches)
2026-05-04 15:02:23 | QueryProcessingActor-0 | INFO | query_actor.py:169 | [api-gpt-oss-120b:QueryProcessingActor-0] Reusing existing inference engine (config hash: c8cd97a9)
2026-05-04 15:02:23 | QueryProcessingActor-0 | INFO | query_actor.py:198 | [api-gpt-oss-120b:QueryProcessingActor-0] Recreated embedding function: OpenAIEmbeddings
2026-05-04 15:02:23 | QueryProcessingActor-0 | INFO | query_actor.py:211 | [api-gpt-oss-120b:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-04 15:02:23 | QueryProcessingActor-0 | INFO | query_actor.py:215 | [api-gpt-oss-120b:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-05-04 15:02:23 | QueryProcessingActor-0 | INFO | query_actor.py:230 | [api-gpt-oss-120b:QueryProcessingActor-0] Created independent FAISS vector store for this actor
2026-05-04 15:02:23 | QueryProcessingActor-0 | INFO | query_actor.py:260 | [api-gpt-oss-120b:QueryProcessingActor-0] Recreated retriever with search_type=similarity
2026-05-04 15:02:23 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-04 15:02:25 | QueryProcessingActor-0 | INFO | query_actor.py:277 | [api-gpt-oss-120b:QueryProcessingActor-0] Recreated RAG spec with retrieval mode
2026-05-04 15:02:40 | Controller | INFO | controller.py:1299 | [api-gpt-oss-120b:Controller] Pipeline 12 completed shard 1 (1 batches, 264.17s)
2026-05-04 15:02:40 | Controller | INFO | controller.py:1422 | [api-gpt-oss-120b:Controller] Scheduling pipeline 14 (Pipeline 14) on actor 1 for shard 1 (1 batches)
2026-05-04 15:02:40 | QueryProcessingActor-1 | INFO | query_actor.py:169 | [api-gpt-oss-120b:QueryProcessingActor-1] Reusing existing inference engine (config hash: c8cd97a9)
2026-05-04 15:02:40 | QueryProcessingActor-1 | INFO | query_actor.py:198 | [api-gpt-oss-120b:QueryProcessingActor-1] Recreated embedding function: OpenAIEmbeddings
2026-05-04 15:02:40 | QueryProcessingActor-1 | INFO | query_actor.py:211 | [api-gpt-oss-120b:QueryProcessingActor-1] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-04 15:02:40 | QueryProcessingActor-1 | INFO | query_actor.py:215 | [api-gpt-oss-120b:QueryProcessingActor-1] Deserializing FAISS index for this actor...
2026-05-04 15:02:40 | QueryProcessingActor-1 | INFO | query_actor.py:230 | [api-gpt-oss-120b:QueryProcessingActor-1] Created independent FAISS vector store for this actor
2026-05-04 15:02:40 | QueryProcessingActor-1 | INFO | query_actor.py:260 | [api-gpt-oss-120b:QueryProcessingActor-1] Recreated retriever with search_type=similarity
2026-05-04 15:02:40 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-04 15:02:42 | QueryProcessingActor-1 | INFO | query_actor.py:277 | [api-gpt-oss-120b:QueryProcessingActor-1] Recreated RAG spec with retrieval mode
2026-05-04 15:03:15 | Controller | INFO | controller.py:1299 | [api-gpt-oss-120b:Controller] Pipeline 16 completed shard 0 (1 batches, 792.37s)
2026-05-04 15:03:15 | Controller | INFO | controller.py:1422 | [api-gpt-oss-120b:Controller] Scheduling pipeline 16 (Pipeline 16) on actor 3 for shard 1 (1 batches)
2026-05-04 15:03:15 | QueryProcessingActor-3 | INFO | query_actor.py:169 | [api-gpt-oss-120b:QueryProcessingActor-3] Reusing existing inference engine (config hash: c8cd97a9)
2026-05-04 15:03:15 | QueryProcessingActor-3 | INFO | query_actor.py:198 | [api-gpt-oss-120b:QueryProcessingActor-3] Recreated embedding function: OpenAIEmbeddings
2026-05-04 15:03:15 | QueryProcessingActor-3 | INFO | query_actor.py:211 | [api-gpt-oss-120b:QueryProcessingActor-3] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-04 15:03:15 | QueryProcessingActor-3 | INFO | query_actor.py:215 | [api-gpt-oss-120b:QueryProcessingActor-3] Deserializing FAISS index for this actor...
2026-05-04 15:03:15 | QueryProcessingActor-3 | INFO | query_actor.py:230 | [api-gpt-oss-120b:QueryProcessingActor-3] Created independent FAISS vector store for this actor
2026-05-04 15:03:15 | QueryProcessingActor-3 | INFO | query_actor.py:260 | [api-gpt-oss-120b:QueryProcessingActor-3] Recreated retriever with search_type=similarity
2026-05-04 15:03:15 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-04 15:03:17 | QueryProcessingActor-3 | INFO | query_actor.py:277 | [api-gpt-oss-120b:QueryProcessingActor-3] Recreated RAG spec with retrieval mode
2026-05-04 15:03:22 | Controller | INFO | controller.py:1299 | [api-gpt-oss-120b:Controller] Pipeline 15 completed shard 0 (1 batches, 801.85s)
2026-05-04 15:03:22 | Controller | INFO | controller.py:1422 | [api-gpt-oss-120b:Controller] Scheduling pipeline 15 (Pipeline 15) on actor 2 for shard 1 (1 batches)
2026-05-04 15:03:22 | QueryProcessingActor-2 | INFO | query_actor.py:169 | [api-gpt-oss-120b:QueryProcessingActor-2] Reusing existing inference engine (config hash: c8cd97a9)
2026-05-04 15:03:22 | QueryProcessingActor-2 | INFO | query_actor.py:198 | [api-gpt-oss-120b:QueryProcessingActor-2] Recreated embedding function: OpenAIEmbeddings
2026-05-04 15:03:22 | QueryProcessingActor-2 | INFO | query_actor.py:211 | [api-gpt-oss-120b:QueryProcessingActor-2] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-04 15:03:22 | QueryProcessingActor-2 | INFO | query_actor.py:215 | [api-gpt-oss-120b:QueryProcessingActor-2] Deserializing FAISS index for this actor...
2026-05-04 15:03:22 | QueryProcessingActor-2 | INFO | query_actor.py:230 | [api-gpt-oss-120b:QueryProcessingActor-2] Created independent FAISS vector store for this actor
2026-05-04 15:03:22 | QueryProcessingActor-2 | INFO | query_actor.py:260 | [api-gpt-oss-120b:QueryProcessingActor-2] Recreated retriever with search_type=similarity
2026-05-04 15:03:22 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-04 15:03:24 | QueryProcessingActor-2 | INFO | query_actor.py:277 | [api-gpt-oss-120b:QueryProcessingActor-2] Recreated RAG spec with retrieval mode
2026-05-04 15:09:14 | Controller | INFO | controller.py:1299 | [api-gpt-oss-120b:Controller] Pipeline 13 completed shard 1 (1 batches, 408.53s)
2026-05-04 15:09:14 | Controller | INFO | controller.py:1422 | [api-gpt-oss-120b:Controller] Scheduling pipeline 9 (Pipeline 9) on actor 0 for shard 2 (1 batches)
2026-05-04 15:09:14 | QueryProcessingActor-0 | INFO | query_actor.py:169 | [api-gpt-oss-120b:QueryProcessingActor-0] Reusing existing inference engine (config hash: c8cd97a9)
2026-05-04 15:09:14 | QueryProcessingActor-0 | INFO | query_actor.py:198 | [api-gpt-oss-120b:QueryProcessingActor-0] Recreated embedding function: OpenAIEmbeddings
2026-05-04 15:09:14 | QueryProcessingActor-0 | INFO | query_actor.py:211 | [api-gpt-oss-120b:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-04 15:09:14 | QueryProcessingActor-0 | INFO | query_actor.py:215 | [api-gpt-oss-120b:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-05-04 15:09:14 | QueryProcessingActor-0 | INFO | query_actor.py:230 | [api-gpt-oss-120b:QueryProcessingActor-0] Created independent FAISS vector store for this actor
2026-05-04 15:09:14 | QueryProcessingActor-0 | INFO | query_actor.py:260 | [api-gpt-oss-120b:QueryProcessingActor-0] Recreated retriever with search_type=similarity
2026-05-04 15:09:14 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-04 15:09:16 | QueryProcessingActor-0 | INFO | query_actor.py:277 | [api-gpt-oss-120b:QueryProcessingActor-0] Recreated RAG spec with retrieval mode
2026-05-04 15:09:28 | Controller | INFO | controller.py:1299 | [api-gpt-oss-120b:Controller] Pipeline 14 completed shard 1 (1 batches, 405.85s)
2026-05-04 15:09:28 | Controller | INFO | controller.py:1422 | [api-gpt-oss-120b:Controller] Scheduling pipeline 10 (Pipeline 10) on actor 1 for shard 2 (1 batches)
2026-05-04 15:09:28 | QueryProcessingActor-1 | INFO | query_actor.py:169 | [api-gpt-oss-120b:QueryProcessingActor-1] Reusing existing inference engine (config hash: c8cd97a9)
2026-05-04 15:09:28 | QueryProcessingActor-1 | INFO | query_actor.py:198 | [api-gpt-oss-120b:QueryProcessingActor-1] Recreated embedding function: OpenAIEmbeddings
2026-05-04 15:09:28 | QueryProcessingActor-1 | INFO | query_actor.py:211 | [api-gpt-oss-120b:QueryProcessingActor-1] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-04 15:09:28 | QueryProcessingActor-1 | INFO | query_actor.py:215 | [api-gpt-oss-120b:QueryProcessingActor-1] Deserializing FAISS index for this actor...
2026-05-04 15:09:28 | QueryProcessingActor-1 | INFO | query_actor.py:230 | [api-gpt-oss-120b:QueryProcessingActor-1] Created independent FAISS vector store for this actor
2026-05-04 15:09:28 | QueryProcessingActor-1 | INFO | query_actor.py:260 | [api-gpt-oss-120b:QueryProcessingActor-1] Recreated retriever with search_type=similarity
2026-05-04 15:09:29 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-04 15:09:31 | QueryProcessingActor-1 | INFO | query_actor.py:277 | [api-gpt-oss-120b:QueryProcessingActor-1] Recreated RAG spec with retrieval mode
2026-05-04 15:11:48 | Controller | INFO | controller.py:1299 | [api-gpt-oss-120b:Controller] Pipeline 9 completed shard 2 (1 batches, 150.78s)
2026-05-04 15:11:48 | Controller | INFO | controller.py:1422 | [api-gpt-oss-120b:Controller] Scheduling pipeline 11 (Pipeline 11) on actor 0 for shard 2 (1 batches)
2026-05-04 15:11:48 | QueryProcessingActor-0 | INFO | query_actor.py:169 | [api-gpt-oss-120b:QueryProcessingActor-0] Reusing existing inference engine (config hash: c8cd97a9)
2026-05-04 15:11:48 | QueryProcessingActor-0 | INFO | query_actor.py:198 | [api-gpt-oss-120b:QueryProcessingActor-0] Recreated embedding function: OpenAIEmbeddings
2026-05-04 15:11:48 | QueryProcessingActor-0 | INFO | query_actor.py:211 | [api-gpt-oss-120b:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-04 15:11:48 | QueryProcessingActor-0 | INFO | query_actor.py:215 | [api-gpt-oss-120b:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-05-04 15:11:48 | QueryProcessingActor-0 | INFO | query_actor.py:230 | [api-gpt-oss-120b:QueryProcessingActor-0] Created independent FAISS vector store for this actor
2026-05-04 15:11:48 | QueryProcessingActor-0 | INFO | query_actor.py:260 | [api-gpt-oss-120b:QueryProcessingActor-0] Recreated retriever with search_type=similarity
2026-05-04 15:11:48 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-04 15:11:53 | QueryProcessingActor-0 | INFO | query_actor.py:277 | [api-gpt-oss-120b:QueryProcessingActor-0] Recreated RAG spec with retrieval mode
2026-05-04 15:12:07 | Controller | INFO | controller.py:1299 | [api-gpt-oss-120b:Controller] Pipeline 10 completed shard 2 (1 batches, 155.84s)
2026-05-04 15:12:07 | Controller | INFO | controller.py:1422 | [api-gpt-oss-120b:Controller] Scheduling pipeline 12 (Pipeline 12) on actor 1 for shard 2 (1 batches)
2026-05-04 15:12:07 | QueryProcessingActor-1 | INFO | query_actor.py:169 | [api-gpt-oss-120b:QueryProcessingActor-1] Reusing existing inference engine (config hash: c8cd97a9)
2026-05-04 15:12:07 | QueryProcessingActor-1 | INFO | query_actor.py:198 | [api-gpt-oss-120b:QueryProcessingActor-1] Recreated embedding function: OpenAIEmbeddings
2026-05-04 15:12:07 | QueryProcessingActor-1 | INFO | query_actor.py:211 | [api-gpt-oss-120b:QueryProcessingActor-1] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-04 15:12:07 | QueryProcessingActor-1 | INFO | query_actor.py:215 | [api-gpt-oss-120b:QueryProcessingActor-1] Deserializing FAISS index for this actor...
2026-05-04 15:12:07 | QueryProcessingActor-1 | INFO | query_actor.py:230 | [api-gpt-oss-120b:QueryProcessingActor-1] Created independent FAISS vector store for this actor
2026-05-04 15:12:07 | QueryProcessingActor-1 | INFO | query_actor.py:260 | [api-gpt-oss-120b:QueryProcessingActor-1] Recreated retriever with search_type=similarity
2026-05-04 15:12:07 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-04 15:12:09 | QueryProcessingActor-1 | INFO | query_actor.py:277 | [api-gpt-oss-120b:QueryProcessingActor-1] Recreated RAG spec with retrieval mode
2026-05-04 15:15:43 | Controller | INFO | controller.py:1299 | [api-gpt-oss-120b:Controller] Pipeline 16 completed shard 1 (1 batches, 745.50s)
2026-05-04 15:15:43 | Controller | INFO | controller.py:1422 | [api-gpt-oss-120b:Controller] Scheduling pipeline 13 (Pipeline 13) on actor 3 for shard 2 (1 batches)
2026-05-04 15:15:43 | QueryProcessingActor-3 | INFO | query_actor.py:169 | [api-gpt-oss-120b:QueryProcessingActor-3] Reusing existing inference engine (config hash: c8cd97a9)
2026-05-04 15:15:43 | QueryProcessingActor-3 | INFO | query_actor.py:198 | [api-gpt-oss-120b:QueryProcessingActor-3] Recreated embedding function: OpenAIEmbeddings
2026-05-04 15:15:43 | QueryProcessingActor-3 | INFO | query_actor.py:211 | [api-gpt-oss-120b:QueryProcessingActor-3] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-04 15:15:43 | QueryProcessingActor-3 | INFO | query_actor.py:215 | [api-gpt-oss-120b:QueryProcessingActor-3] Deserializing FAISS index for this actor...
2026-05-04 15:15:43 | QueryProcessingActor-3 | INFO | query_actor.py:230 | [api-gpt-oss-120b:QueryProcessingActor-3] Created independent FAISS vector store for this actor
2026-05-04 15:15:43 | QueryProcessingActor-3 | INFO | query_actor.py:260 | [api-gpt-oss-120b:QueryProcessingActor-3] Recreated retriever with search_type=similarity
2026-05-04 15:15:43 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-04 15:15:45 | QueryProcessingActor-3 | INFO | query_actor.py:277 | [api-gpt-oss-120b:QueryProcessingActor-3] Recreated RAG spec with retrieval mode
2026-05-04 15:16:02 | Controller | INFO | controller.py:1299 | [api-gpt-oss-120b:Controller] Pipeline 15 completed shard 1 (1 batches, 758.00s)
2026-05-04 15:16:02 | Controller | INFO | controller.py:1422 | [api-gpt-oss-120b:Controller] Scheduling pipeline 14 (Pipeline 14) on actor 2 for shard 2 (1 batches)
2026-05-04 15:16:02 | QueryProcessingActor-2 | INFO | query_actor.py:169 | [api-gpt-oss-120b:QueryProcessingActor-2] Reusing existing inference engine (config hash: c8cd97a9)
2026-05-04 15:16:03 | QueryProcessingActor-2 | INFO | query_actor.py:198 | [api-gpt-oss-120b:QueryProcessingActor-2] Recreated embedding function: OpenAIEmbeddings
2026-05-04 15:16:03 | QueryProcessingActor-2 | INFO | query_actor.py:211 | [api-gpt-oss-120b:QueryProcessingActor-2] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-04 15:16:03 | QueryProcessingActor-2 | INFO | query_actor.py:215 | [api-gpt-oss-120b:QueryProcessingActor-2] Deserializing FAISS index for this actor...
2026-05-04 15:16:03 | QueryProcessingActor-2 | INFO | query_actor.py:230 | [api-gpt-oss-120b:QueryProcessingActor-2] Created independent FAISS vector store for this actor
2026-05-04 15:16:03 | QueryProcessingActor-2 | INFO | query_actor.py:260 | [api-gpt-oss-120b:QueryProcessingActor-2] Recreated retriever with search_type=similarity
2026-05-04 15:16:03 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-04 15:16:05 | QueryProcessingActor-2 | INFO | query_actor.py:277 | [api-gpt-oss-120b:QueryProcessingActor-2] Recreated RAG spec with retrieval mode
2026-05-04 15:16:07 | Controller | INFO | controller.py:1299 | [api-gpt-oss-120b:Controller] Pipeline 11 completed shard 2 (1 batches, 253.67s)
2026-05-04 15:16:07 | Controller | INFO | controller.py:1422 | [api-gpt-oss-120b:Controller] Scheduling pipeline 15 (Pipeline 15) on actor 0 for shard 2 (1 batches)
2026-05-04 15:16:07 | QueryProcessingActor-0 | INFO | query_actor.py:169 | [api-gpt-oss-120b:QueryProcessingActor-0] Reusing existing inference engine (config hash: c8cd97a9)
2026-05-04 15:16:07 | QueryProcessingActor-0 | INFO | query_actor.py:198 | [api-gpt-oss-120b:QueryProcessingActor-0] Recreated embedding function: OpenAIEmbeddings
2026-05-04 15:16:07 | QueryProcessingActor-0 | INFO | query_actor.py:211 | [api-gpt-oss-120b:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-04 15:16:07 | QueryProcessingActor-0 | INFO | query_actor.py:215 | [api-gpt-oss-120b:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-05-04 15:16:07 | QueryProcessingActor-0 | INFO | query_actor.py:230 | [api-gpt-oss-120b:QueryProcessingActor-0] Created independent FAISS vector store for this actor
2026-05-04 15:16:07 | QueryProcessingActor-0 | INFO | query_actor.py:260 | [api-gpt-oss-120b:QueryProcessingActor-0] Recreated retriever with search_type=similarity
2026-05-04 15:16:07 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-04 15:16:09 | QueryProcessingActor-0 | INFO | query_actor.py:277 | [api-gpt-oss-120b:QueryProcessingActor-0] Recreated RAG spec with retrieval mode
2026-05-04 15:16:26 | Controller | INFO | controller.py:1299 | [api-gpt-oss-120b:Controller] Pipeline 12 completed shard 2 (1 batches, 257.00s)
2026-05-04 15:16:26 | Controller | INFO | controller.py:1422 | [api-gpt-oss-120b:Controller] Scheduling pipeline 16 (Pipeline 16) on actor 1 for shard 2 (1 batches)
2026-05-04 15:16:26 | QueryProcessingActor-1 | INFO | query_actor.py:169 | [api-gpt-oss-120b:QueryProcessingActor-1] Reusing existing inference engine (config hash: c8cd97a9)
2026-05-04 15:16:26 | QueryProcessingActor-1 | INFO | query_actor.py:198 | [api-gpt-oss-120b:QueryProcessingActor-1] Recreated embedding function: OpenAIEmbeddings
2026-05-04 15:16:26 | QueryProcessingActor-1 | INFO | query_actor.py:211 | [api-gpt-oss-120b:QueryProcessingActor-1] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-04 15:16:26 | QueryProcessingActor-1 | INFO | query_actor.py:215 | [api-gpt-oss-120b:QueryProcessingActor-1] Deserializing FAISS index for this actor...
2026-05-04 15:16:26 | QueryProcessingActor-1 | INFO | query_actor.py:230 | [api-gpt-oss-120b:QueryProcessingActor-1] Created independent FAISS vector store for this actor
2026-05-04 15:16:26 | QueryProcessingActor-1 | INFO | query_actor.py:260 | [api-gpt-oss-120b:QueryProcessingActor-1] Recreated retriever with search_type=similarity
2026-05-04 15:16:26 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for BAAI/bge-reranker-v2-m3, initializing a new CrossEncoder model.
2026-05-04 15:16:28 | QueryProcessingActor-1 | INFO | query_actor.py:277 | [api-gpt-oss-120b:QueryProcessingActor-1] Recreated RAG spec with retrieval mode
2026-05-04 15:22:21 | Controller | INFO | controller.py:1299 | [api-gpt-oss-120b:Controller] Pipeline 13 completed shard 2 (1 batches, 395.56s)
2026-05-04 15:22:21 | Controller | INFO | controller.py:1422 | [api-gpt-oss-120b:Controller] Scheduling pipeline 9 (Pipeline 9) on actor 3 for shard 3 (1 batches)
2026-05-04 15:22:21 | QueryProcessingActor-3 | INFO | query_actor.py:169 | [api-gpt-oss-120b:QueryProcessingActor-3] Reusing existing inference engine (config hash: c8cd97a9)
2026-05-04 15:22:21 | QueryProcessingActor-3 | INFO | query_actor.py:198 | [api-gpt-oss-120b:QueryProcessingActor-3] Recreated embedding function: OpenAIEmbeddings
2026-05-04 15:22:21 | QueryProcessingActor-3 | INFO | query_actor.py:211 | [api-gpt-oss-120b:QueryProcessingActor-3] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-04 15:22:21 | QueryProcessingActor-3 | INFO | query_actor.py:215 | [api-gpt-oss-120b:QueryProcessingActor-3] Deserializing FAISS index for this actor...
2026-05-04 15:22:21 | QueryProcessingActor-3 | INFO | query_actor.py:230 | [api-gpt-oss-120b:QueryProcessingActor-3] Created independent FAISS vector store for this actor
2026-05-04 15:22:21 | QueryProcessingActor-3 | INFO | query_actor.py:260 | [api-gpt-oss-120b:QueryProcessingActor-3] Recreated retriever with search_type=similarity
